73.0	57	57	57	57	72.990	+0.010
74.0	58	58	58	58	73.930	+0.070
75.0	58	59	59	59	74.930	-0.070
76.0	60	60	60	59	75.930	+0.070
77.0	60	60	61	61	76.900	-0.100
78.0	61	62	62	62	78.050	-0.050
79.0	62	62	63	63	78.950	-0.050
80.0	64	64	64	65	80.010	-0.010
81.0	66	65	65	65	81.010	+0.010
82.0	67	66	66	66	81.950	+0.050
83.0	67	67	67	67	82.930	+0.070
84.0	69	68	68	68	84.100	+0.100
85.0	69	69	69	69	85.090	-0.090
86.0	70	70	70	70	85.970	+0.030
87.0	70	71	71	71	87.020	-0.020
88.0	72	72	72	71	88.020	+0.020
89.0	73	73	73	72	88.950	+0.050
90.0	74	74	73	73	89.930	+0.070
91.0	74	74	75	75	91.050	-0.050
92.0	76	76	75	75	92.050	+0.050
93.0	76	76	76	77	93.040	-0.040
94.0	77	77	77	78	93.990	-0.010
95.0	79	78	78	78	94.990	+0.010
96.0	80	80	80	80	95.920	+0.080
97.0	80	80	81	81	97.100	-0.100
98.0	81	81	82	82	98.040	-0.040
99.0	83	83	82	82	99.040	+0.040
100.0	83	83	83	84	99.960	-0.040
101.0	85	84	84	84	100.960	+0.040
102.0	86	85	85	85	102.080	+0.080
103.0	86	86	86	86	102.890	+0.110
104.0	87	87	87	87	104.110	-0.110
105.0	88	88	88	88	105.020	-0.020
106.0	88	89	89	89	106.050	-0.050
107.0	89	90	90	90	107.030	-0.030
108.0	90	90	91	91	108.030	-0.030
109.0	92	92	91	91	109.030	+0.030
110.0	93	93	92	92	109.930	+0.070
111.0	94	94	93	93	111.080	+0.080
112.0	94	94	94	95	112.070	-0.070
113.0	97	97	96	96	113.070	+0.070
114.0	96	97	97	97	113.960	-0.040
115.0	98	98	98	97	114.960	+0.040
116.0	98	98	99	99	115.910	-0.090
117.0	100	100	99	99	116.910	+0.090
118.0	100	100	101	101	118.090	-0.090
119.0	101	101	102	102	118.980	-0.020
120.0	102	102	102	103	119.990	-0.010
121.0	104	103	103	103	120.990	+0.010
122.0	105	104	104	104	121.940	+0.060
123.0	105	105	105	105	122.990	+0.010
124.0	107	106	106	106	124.030	+0.030
125.0	107	107	107	107	125.070	-0.070
126.0	108	108	108	108	125.910	+0.090
127.0	108	109	109	109	127.020	-0.020
128.0	109	110	110	110	127.990	-0.010
129.0	111	111	111	110	128.990	+0.010
130.0	113	113	112	112	129.880	+0.120
131.0	113	113	113	114	131.030	-0.030
132.0	115	114	114	114	132.030	+0.030
133.0	114	115	115	115	132.900	-0.100
134.0	116	116	116	116	133.960	+0.040
135.0	116	117	117	117	135.040	-0.040
136.0	117	118	118	118	135.980	-0.020
137.0	119	119	119	118	136.980	+0.020
138.0	120	120	119	119	137.950	+0.050
139.0	120	120	120	121	138.920	-0.080
140.0	122	121	121	121	139.920	+0.080
141.0	122	122	122	123	141.110	-0.110
142.0	123	123	123	124	142.050	-0.050
143.0	125	124	124	124	143.050	+0.050
144.0	125	125	125	125	144.070	-0.070
145.0	126	126	126	126	144.990	+0.010
146.0	126	127	127	127	145.890	-0.110
147.0	128	128	129	129	146.990	-0.010
148.0	130	130	129	129	147.990	+0.010
149.0	130	130	130	131	148.930	-0.070
150.0	132	131	131	131	149.930	+0.070
151.0	133	132	132	132	150.890	+0.110
152.0	133	133	133	134	151.970	-0.030
153.0	135	134	134	134	152.970	+0.030
154.0	135	135	135	135	154.010	-0.010
155.0	136	136	136	136	154.970	+0.030
156.0	136	137	137	137	155.970	-0.030
157.0	138	138	138	137	156.970	+0.030
158.0	138	138	139	139	157.940	-0.060
159.0	140	140	139	139	158.940	+0.060
160.0	140	140	141	141	160.100	-0.100
161.0	141	141	142	142	161.080	-0.080
162.0	142	142	142	143	161.940	-0.060
163.0	145	145	144	144	162.940	+0.060
164.0	145	145	145	145	164.030	-0.030
165.0	146	146	146	146	164.970	+0.030
166.0	146	147	147	147	165.980	-0.020
167.0	148	148	148	147	166.980	+0.020
168.0	149	149	149	148	167.930	+0.070
169.0	149	150	150	150	169.020	-0.020
170.0	151	151	151	150	170.020	+0.020
171.0	151	151	152	152	170.940	-0.060
172.0	152	152	152	153	171.970	-0.030
173.0	154	153	153	153	172.970	+0.030
174.0	155	154	154	154	173.960	+0.040
175.0	156	155	155	155	175.100	+0.100
176.0	156	156	156	156	175.890	+0.110
177.0	156	157	157	157	176.920	-0.080
178.0	158	158	158	157	177.920	+0.080
179.0	158	159	159	159	178.980	-0.020
180.0	160	160	161	161	179.940	-0.060
181.0	162	162	161	161	180.940	+0.060
182.0	163	163	162	162	181.910	+0.090
183.0	163	163	164	164	183.090	-0.090
184.0	164	164	164	165	184.040	-0.040
185.0	166	165	165	165	185.040	+0.040
186.0	167	166	166	166	185.940	+0.060
187.0	167	167	167	167	186.920	+0.080
188.0	168	168	168	168	187.880	+0.120
189.0	168	169	169	169	188.880	-0.120
190.0	170	170	170	170	190.090	-0.090
191.0	170	171	171	171	191.040	-0.040
192.0	172	172	172	171	192.040	+0.040
193.0	172	172	173	173	192.970	-0.030
194.0	174	174	173	173	193.970	+0.030
195.0	174	174	175	175	195.010	-0.010
196.0	177	177	177	176	196.050	+0.050
197.0	177	177	177	178	197.090	-0.090
198.0	179	178	178	178	198.090	+0.090
199.0	179	179	179	179	199.110	-0.110
200.0	180	180	180	180	200.080	-0.080
201.0	180	181	181	181	201.040	-0.040
202.0	181	182	182	182	201.970	-0.030
203.0	183	183	183	182	202.970	+0.030
204.0	184	184	183	183	203.930	+0.070
205.0	184	184	184	185	204.910	-0.090
206.0	185	185	186	186	206.090	-0.090
207.0	186	186	186	187	207.060	-0.060
208.0	187	187	187	188	208.030	-0.030
209.0	189	188	188	188	209.030	+0.030
210.0	189	189	189	189	209.980	+0.020
211.0	190	190	190	190	210.970	+0.030
212.0	191	191	191	191	212.100	-0.100
213.0	192	193	193	193	213.040	-0.040
214.0	193	194	194	194	213.990	-0.010
215.0	195	195	195	194	214.990	+0.010
216.0	195	195	196	196	215.930	-0.070
217.0	197	197	196	196	216.930	+0.070
218.0	197	197	198	198	218.040	-0.040
219.0	198	198	198	199	219.000	-0.000
220.0	200	199	199	199	220.000	+0.000
221.0	201	200	200	200	220.960	+0.040
222.0	201	201	201	201	221.940	+0.060
223.0	202	202	202	202	222.930	+0.070
224.0	202	203	203	203	223.890	-0.110
225.0	204	204	204	204	225.080	-0.080
226.0	204	205	205	205	226.070	-0.070
227.0	205	206	206	206	227.010	-0.010
228.0	207	207	207	206	228.010	+0.010
229.0	208	208	209	209	228.930	-0.070
230.0	210	210	209	209	229.930	+0.070
231.0	210	210	211	211	231.070	-0.070
232.0	211	211	212	212	232.050	-0.050
233.0	212	212	212	213	233.000	-0.000
234.0	214	213	213	213	234.000	+0.000
235.0	215	214	214	214	234.940	+0.060
236.0	215	215	215	215	235.890	+0.110
237.0	217	216	216	216	237.120	+0.120
238.0	217	217	217	217	238.040	-0.040
239.0	218	218	218	218	239.060	-0.060
240.0	218	219	219	219	239.990	-0.010
241.0	220	220	220	219	240.990	+0.010
242.0	221	221	221	220	241.940	+0.060
243.0	222	222	221	221	242.890	+0.110
244.0	222	222	223	223	244.020	-0.020
245.0	224	224	225	225	244.910	-0.090
246.0	225	226	226	226	246.090	-0.090
247.0	226	226	227	227	247.070	-0.070
248.0	227	227	228	228	248.030	-0.030
249.0	229	229	228	228	249.030	+0.030
250.0	230	229	229	229	249.930	+0.070
251.0	230	230	230	231	250.970	-0.030
252.0	232	231	231	231	251.970	+0.030
253.0	233	232	232	232	253.050	+0.050
254.0	233	233	233	233	253.980	+0.020
255.0	234	234	234	234	254.930	+0.070
256.0	234	235	235	235	255.880	-0.120
257.0	236	236	236	236	257.090	-0.090
258.0	236	237	237	237	257.990	-0.010
259.0	238	238	238	237	258.990	+0.010
260.0	238	239	239	239	260.050	-0.050
261.0	240	241	241	241	260.900	-0.100
262.0	242	242	242	242	262.040	-0.040
263.0	242	243	243	243	262.910	-0.090
264.0	244	244	244	243	263.910	+0.090
265.0	244	245	245	245	264.990	-0.010
266.0	246	246	246	245	265.990	+0.010
267.0	246	247	247	247	267.050	-0.050
268.0	247	248	248	248	268.000	-0.000
269.0	249	249	249	248	269.000	+0.000
270.0	249	250	250	250	270.030	-0.030
271.0	251	251	251	250	271.030	+0.030
272.0	251	252	252	252	272.020	-0.020
273.0	252	253	253	253	273.020	-0.020
274.0	254	254	254	253	274.020	+0.020
275.0	255	255	255	255	275.100	-0.100
